date,company,sector,last_price,opening_price,high,low,volume,variation
2025-04-25,SERVICOM,Services,7.311,7.233,7.317,7.149,37737,-0.5
2025-04-25,SOTEMAIL,Industry,32.728,31.929,32.758,31.1,44111,-2.85
2025-04-25,SOTRAPIL,Energy,40.269,40.072,41.159,38.984,9251,1.31
2025-04-25,SOPAT,Food & Beverage,33.627,33.275,33.64,32.91,19194,-1.18
2025-04-25,STEQ,Industry,18.217,18.243,19.115,17.371,15167,2.95
2025-04-25,STIP,Industry,28.212,28.735,29.466,28.004,84258,2.84
2025-04-25,TUNISIE PROFILES ALUMINIUM,Industry,30.63,30.221,31.043,29.398,75594,0.63
2025-04-25,TUNINVEST-SICAR,Financial Services,39.278,39.526,41.028,38.025,99222,2.98
2025-04-25,TUNISAIR,Transport,16.915,16.814,17.254,16.373,15934,0.86
2025-04-25,TUNIS RE,Insurance,49.671,49.127,50.313,47.942,92511,0.24
2025-04-25,WIFACK INTERNATIONAL BANK,Banking,24.73,24.451,24.772,24.13,59340,2.86
2025-04-26,SFBT,Food & Beverage,31.212,31.408,32.706,30.11,93309,2.73
2025-04-26,BIAT,Banking,84.897,85.485,88.022,82.948,43573,-1.84
2025-04-26,Attijari Bank,Banking,72.543,72.273,72.976,71.571,28634,2.58
2025-04-26,Tunisie Telecom,Telecom,35.891,35.656,37.065,34.248,64056,2.04
2025-04-26,BH Bank,Banking,65.609,65.38,67.54,63.22,13397,1.52
2025-04-26,Délice Holding,Food & Beverage,11.607,11.625,11.948,11.302,18726,-0.16
2025-04-26,SAH Lilas,Industry,18.226,18.14,18.483,17.798,52712,1.31
2025-04-26,UIB,Banking,71.363,71.613,73.065,70.161,13172,-1.24
2025-04-26,STAR,Insurance,52.262,52.648,53.372,51.925,90144,1.07
2025-04-26,Tunisair,Transport,24.5,24.447,24.753,24.141,43642,-0.71
2025-04-26,ATB,Banking,27.29,27.902,28.572,27.232,24096,-1.57
2025-04-26,BNA,Banking,94.607,96.351,98.85,93.853,27213,0.91
2025-04-26,BT,Banking,70.574,71.419,73.345,69.493,21231,0.56
2025-04-26,STB,Banking,71.788,70.862,72.24,69.484,45853,1.53
2025-04-26,Amen Bank,Banking,59.239,59.167,60.347,57.987,33692,1.12
2025-04-26,Attijari Leasing,Financial Services,44.168,43.698,45.034,42.363,2863,-0.51
2025-04-26,BH Leasing,Financial Services,20.02,19.889,20.518,19.261,55687,2.46
2025-04-26,CIL,Financial Services,39.888,39.57,40.161,38.979,86242,-2.33
2025-04-26,Hannibal Lease,Financial Services,43.452,42.733,43.965,41.5,26678,-0.66
2025-04-26,Modern Leasing,Financial Services,13.646,13.483,14.001,12.966,22906,1.6
2025-04-26,Tunisie Leasing,Financial Services,22.251,22.38,23.054,21.707,33719,-2.6
2025-04-26,PGH,Holding,114.854,114.368,119.606,109.131,67331,2.56
2025-04-26,SIMPAR,Construction,40.105,40.191,41.007,39.374,68724,-1.72
2025-04-26,SOMOCER,Industry,10.787,10.867,11.302,10.432,22910,0.81
2025-04-26,SOTIPAPIER,Industry,15.392,15.573,15.764,15.382,40135,2.3
2025-04-26,SOTUVER,Industry,34.26,34.039,34.737,33.341,10121,-1.79
2025-04-26,TELNET,Technology,20.128,19.655,20.184,19.126,96006,2.66
2025-04-26,TPR,Industry,29.031,28.696,29.643,27.749,90860,2.98
2025-04-26,UNIMED,Healthcare,22.287,22.04,22.296,21.783,17040,0.02
2025-04-26,ADWYA,Healthcare,10.406,10.462,10.835,10.089,70184,0.1
2025-04-26,ARTES,Automotive,24.217,24.256,24.485,24.027,66112,1.3
2025-04-26,CELLCOM,Technology,59.372,59.321,60.192,58.45,15586,-2.68
2025-04-26,CITY CARS,Automotive,16.42,16.241,16.797,15.684,58188,2.01
2025-04-26,ENNAKL,Automotive,15.651,15.701,16.082,15.321,22694,-1.71
2025-04-26,EURO-CYCLES,Industry,33.956,34.236,35.438,33.033,38376,-1.44
2025-04-26,GIF,Industry,18.021,17.913,18.557,17.269,8675,1.83
2025-04-26,LAND'OR,Food & Beverage,37.26,36.743,37.358,36.128,46853,1.98
2025-04-26,MAGASIN GENERAL,Retail,17.128,16.803,17.247,16.359,69922,-1.61
2025-04-26,MONOPRIX,Retail,15.961,15.865,16.512,15.218,9666,-0.28
2025-04-26,NEW BODY LINE,Industry,27.119,26.716,27.14,26.292,57617,-1.92
2025-04-26,OFFICE PLAST,Industry,16.516,16.249,16.662,15.836,31825,-2.53
2025-04-26,ONE TECH HOLDING,Technology,42.964,42.805,44.643,40.967,53177,1.65
2025-04-26,SAM,Industry,29.273,29.438,30.647,28.229,73056,2.39
2025-04-26,SANIMED,Healthcare,24.567,24.998,25.655,24.34,48726,-1.58
2025-04-26,SERVICOM,Services,24.839,24.936,25.929,23.943,35062,-2.73
2025-04-26,SOTEMAIL,Industry,7.575,7.592,7.943,7.241,21917,2.25
2025-04-26,SOTRAPIL,Energy,47.372,46.99,48.709,45.27,86666,-2.23
2025-04-26,SOPAT,Food & Beverage,18.669,18.757,19.263,18.251,43812,-0.4
2025-04-26,STEQ,Industry,21.346,21.577,22.224,20.93,50664,-1.95
2025-04-26,STIP,Industry,36.535,36.153,36.97,35.335,83414,-2.0
2025-04-26,TUNISIE PROFILES ALUMINIUM,Industry,21.439,21.2,21.83,20.57,95557,-0.76
2025-04-26,TUNINVEST-SICAR,Financial Services,12.3,12.174,12.569,11.779,63019,-0.44
2025-04-26,TUNISAIR,Transport,8.316,8.311,8.706,7.916,56041,2.66
2025-04-26,TUNIS RE,Insurance,54.925,54.055,55.631,52.48,17853,-0.66
2025-04-26,WIFACK INTERNATIONAL BANK,Banking,80.671,82.105,84.2,80.009,14515,0.65
2025-04-27,SFBT,Food & Beverage,38.751,39.187,40.151,38.223,75440,1.21
2025-04-27,BIAT,Banking,76.159,74.559,76.437,72.682,48636,-0.16
2025-04-27,Attijari Bank,Banking,29.757,29.776,30.869,28.683,47479,-2.71
2025-04-27,Tunisie Telecom,Telecom,43.043,43.178,43.966,42.391,1895,2.48
2025-04-27,BH Bank,Banking,31.276,31.266,31.73,30.802,35091,2.43
2025-04-27,Délice Holding,Food & Beverage,35.438,34.871,35.801,33.942,50924,1.15
2025-04-27,SAH Lilas,Industry,8.453,8.456,8.701,8.21,26472,-1.49
2025-04-27,UIB,Banking,21.47,21.288,21.492,21.084,67164,1.92
2025-04-27,STAR,Insurance,44.462,44.549,45.985,43.113,30619,1.88
2025-04-27,Tunisair,Transport,23.63,23.407,24.131,22.682,86801,1.09
2025-04-27,ATB,Banking,99.295,99.562,100.219,98.906,43321,-2.24
2025-04-27,BNA,Banking,64.39,65.722,67.164,64.28,41001,2.45
2025-04-27,BT,Banking,44.164,43.612,44.361,42.864,20776,0.6
2025-04-27,STB,Banking,96.135,95.102,97.825,92.38,45776,2.38
2025-04-27,Amen Bank,Banking,88.168,87.622,89.234,86.01,99883,-2.59
2025-04-27,Attijari Leasing,Financial Services,10.68,10.734,10.864,10.604,17363,0.16
2025-04-27,BH Leasing,Financial Services,12.822,13.087,13.376,12.797,49344,-1.66
2025-04-27,CIL,Financial Services,19.198,19.254,19.51,18.997,3992,-0.23
2025-04-27,Hannibal Lease,Financial Services,10.651,10.692,11.144,10.24,4964,-1.55
2025-04-27,Modern Leasing,Financial Services,10.845,10.751,10.857,10.645,24394,0.03
2025-04-27,Tunisie Leasing,Financial Services,16.766,16.567,17.109,16.024,21177,-2.99
2025-04-27,PGH,Holding,50.847,51.114,53.372,48.855,55299,2.97
2025-04-27,SIMPAR,Construction,29.888,29.8,30.855,28.744,84603,-2.53
2025-04-27,SOMOCER,Industry,34.525,34.007,34.726,33.288,2289,-0.26
2025-04-27,SOTIPAPIER,Industry,11.208,11.37,11.762,10.978,55222,2.24
2025-04-27,SOTUVER,Industry,36.222,36.197,37.742,34.653,65962,2.16
2025-04-27,TELNET,Technology,56.496,56.538,57.274,55.803,66404,1.18
2025-04-27,TPR,Industry,26.151,26.168,27.328,25.007,96003,2.13
2025-04-27,UNIMED,Healthcare,13.252,13.084,13.35,12.818,10780,0.71
2025-04-27,ADWYA,Healthcare,27.164,27.048,28.049,26.048,68460,-2.14
2025-04-27,ARTES,Automotive,8.03,7.976,8.047,7.906,39644,-1.16
2025-04-27,CELLCOM,Technology,59.688,60.703,61.843,59.562,71712,-1.44
2025-04-27,CITY CARS,Automotive,14.198,14.003,14.299,13.708,48522,-1.67
2025-04-27,ENNAKL,Automotive,16.961,17.067,17.373,16.76,1156,-2.61
2025-04-27,EURO-CYCLES,Industry,23.38,23.383,23.586,23.181,67554,-1.0
2025-04-27,GIF,Industry,38.369,38.605,39.787,37.423,70968,-2.47
2025-04-27,LAND'OR,Food & Beverage,34.685,35.133,35.696,34.57,56297,2.28
2025-04-27,MAGASIN GENERAL,Retail,18.521,18.329,18.555,18.103,49506,0.82
2025-04-27,MONOPRIX,Retail,14.124,14.139,14.424,13.854,94072,1.25
2025-04-27,NEW BODY LINE,Industry,36.972,36.707,38.064,35.35,13232,1.24
2025-04-27,OFFICE PLAST,Industry,30.822,30.474,30.87,30.077,26045,-0.78
2025-04-27,ONE TECH HOLDING,Technology,57.829,58.795,60.001,57.589,59551,-0.29
2025-04-27,SAM,Industry,37.04,37.19,37.565,36.815,74587,-2.74
2025-04-27,SANIMED,Healthcare,33.147,33.523,33.974,33.073,18610,-1.69
2025-04-27,SERVICOM,Services,12.897,13.191,13.534,12.848,69449,-1.25
2025-04-27,SOTEMAIL,Industry,37.21,36.776,38.018,35.533,45669,-1.0
2025-04-27,SOTRAPIL,Energy,67.499,66.877,67.962,65.792,22045,1.89
2025-04-27,SOPAT,Food & Beverage,19.167,18.951,19.455,18.447,34726,-1.3
2025-04-27,STEQ,Industry,33.572,33.597,34.005,33.189,30985,-1.46
2025-04-27,STIP,Industry,30.622,30.541,31.927,29.154,9874,-2.18
2025-04-27,TUNISIE PROFILES ALUMINIUM,Industry,23.829,23.946,24.569,23.323,55695,-0.56
2025-04-27,TUNINVEST-SICAR,Financial Services,44.707,44.199,44.89,43.508,24352,1.82
2025-04-27,TUNISAIR,Transport,21.812,21.974,22.256,21.693,23853,0.42
2025-04-27,TUNIS RE,Insurance,49.475,49.319,51.502,47.135,30257,-2.47
2025-04-27,WIFACK INTERNATIONAL BANK,Banking,52.675,52.518,53.395,51.641,88338,-0.62
2025-04-28,SFBT,Food & Beverage,22.41,22.38,23.185,21.576,43183,0.39
2025-04-28,BIAT,Banking,52.499,51.985,53.344,50.626,82846,-2.28
2025-04-28,Attijari Bank,Banking,93.303,92.174,93.368,90.981,1188,0.66
2025-04-28,Tunisie Telecom,Telecom,71.027,69.683,71.689,67.676,69008,2.63
2025-04-28,BH Bank,Banking,46.139,46.028,47.387,44.669,66784,-2.2
2025-04-28,Délice Holding,Food & Beverage,23.584,23.701,23.984,23.418,28371,-2.18
2025-04-28,SAH Lilas,Industry,29.93,30.315,31.234,29.396,2734,2.09
2025-04-28,UIB,Banking,82.407,81.112,82.858,79.366,96705,-0.23
2025-04-28,STAR,Insurance,29.738,29.816,30.094,29.538,34431,2.68
2025-04-28,Tunisair,Transport,7.289,7.429,7.618,7.241,15159,-1.29
2025-04-28,ATB,Banking,49.259,49.495,50.58,48.411,30990,-0.69
2025-04-28,BNA,Banking,99.419,99.379,103.761,94.996,10957,0.1
2025-04-28,BT,Banking,29.543,29.474,30.812,28.137,56237,-0.48
2025-04-28,STB,Banking,88.991,89.18,89.537,88.822,44297,0.15
2025-04-28,Amen Bank,Banking,91.268,90.522,93.428,87.615,68182,-0.34
2025-04-28,Attijari Leasing,Financial Services,18.762,18.624,19.363,17.885,22691,-0.12
2025-04-28,BH Leasing,Financial Services,16.116,15.955,16.513,15.397,13845,2.49
2025-04-28,CIL,Financial Services,13.306,13.399,13.963,12.836,23263,0.5
2025-04-28,Hannibal Lease,Financial Services,10.633,10.659,11.155,10.164,84085,-1.05
2025-04-28,Modern Leasing,Financial Services,17.734,17.754,18.235,17.273,24917,-2.65
2025-04-28,Tunisie Leasing,Financial Services,19.553,19.689,20.199,19.178,96461,2.93
2025-04-28,PGH,Holding,49.354,50.058,51.511,48.604,29236,-1.34
2025-04-28,SIMPAR,Construction,12.283,12.325,12.623,12.028,83742,1.03
2025-04-28,SOMOCER,Industry,25.171,25.675,26.316,25.034,47579,0.89
2025-04-28,SOTIPAPIER,Industry,33.678,33.742,34.203,33.282,72764,-1.87
2025-04-28,SOTUVER,Industry,16.0,16.372,16.794,15.949,47413,-1.01
2025-04-28,TELNET,Technology,35.472,34.811,35.511,34.111,65759,-1.62
2025-04-28,TPR,Industry,14.449,14.329,14.661,13.997,53669,0.84
2025-04-28,UNIMED,Healthcare,15.459,15.289,15.46,15.117,9797,0.03
2025-04-28,ADWYA,Healthcare,27.738,27.533,27.992,27.074,96787,1.72
2025-04-28,ARTES,Automotive,24.105,24.323,24.713,23.933,88610,-0.18
2025-04-28,CELLCOM,Technology,63.277,63.091,64.272,61.909,56397,-2.8
2025-04-28,CITY CARS,Automotive,7.438,7.476,7.611,7.342,45222,1.33
2025-04-28,ENNAKL,Automotive,17.12,17.12,17.79,16.45,32533,-0.92
2025-04-28,EURO-CYCLES,Industry,20.599,20.401,20.902,19.9,5190,1.84
2025-04-28,GIF,Industry,8.705,8.875,9.117,8.633,37271,0.93
2025-04-28,LAND'OR,Food & Beverage,36.867,37.537,38.286,36.788,73403,2.33
2025-04-28,MAGASIN GENERAL,Retail,16.969,17.02,17.721,16.32,14675,1.71
2025-04-28,MONOPRIX,Retail,7.156,7.191,7.335,7.046,62182,2.07
2025-04-28,NEW BODY LINE,Industry,13.227,13.184,13.712,12.657,13649,-2.4
2025-04-28,OFFICE PLAST,Industry,17.763,17.867,18.59,17.144,59691,-1.08
2025-04-28,ONE TECH HOLDING,Technology,67.247,68.0,70.105,65.894,50789,1.52
2025-04-28,SAM,Industry,9.044,8.967,9.174,8.76,3342,-2.57
2025-04-28,SANIMED,Healthcare,30.156,30.803,31.492,30.113,92446,2.51
2025-04-28,SERVICOM,Services,17.515,17.477,18.28,16.674,42783,0.61
2025-04-28,SOTEMAIL,Industry,29.579,29.861,30.629,29.093,56587,1.6
2025-04-28,SOTRAPIL,Energy,44.31,44.895,45.658,44.131,19744,2.25
2025-04-28,SOPAT,Food & Beverage,40.664,41.02,41.936,40.104,70634,2.26
2025-04-28,STEQ,Industry,31.904,32.451,33.245,31.657,57288,-2.51
2025-04-28,STIP,Industry,28.711,28.416,29.54,27.293,18296,0.74
2025-04-28,TUNISIE PROFILES ALUMINIUM,Industry,39.805,40.2,41.135,39.266,12108,-1.84
2025-04-28,TUNINVEST-SICAR,Financial Services,35.888,35.349,35.958,34.739,15301,-2.63
2025-04-28,TUNISAIR,Transport,23.417,23.071,23.572,22.57,87685,-2.45
2025-04-28,TUNIS RE,Insurance,53.454,53.275,53.98,52.57,36867,1.81
2025-04-28,WIFACK INTERNATIONAL BANK,Banking,99.057,97.758,99.539,95.977,10636,0.66
